시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,점포구분명
광명시,파보레쇼핑몰,20040909,,2,휴업처리,,02  20677000,8812.68,,경기도 광명시 철산로 4 (철산동),경기도 광명시 철산동 261호   ,14237,37.4751822,126.8670629,그 밖의 대규모점포,188175.811151552    ,441461.453719641    ,
광명시,프라임아울렛,20051007,,2,휴업처리,,02  20677000,8812,,경기도 광명시 철산로 4 (철산동),경기도 광명시 철산동 261호   ,14237,37.4751822,126.8670629,그 밖의 대규모점포,188175.811151552    ,441461.453719641    ,
광명시,파보레쇼핑몰,20040909,,2,휴업처리,,02  20677000,8812.68,,경기도 광명시 철산로 4 (철산동),경기도 광명시 철산동 261호   ,14237,37.4751822,126.8670629,그 밖의 대규모점포,188175.811151552    ,441461.453719641    ,
광명시,메르존,20000609,,2,휴업처리,,0233977007,,,경기도 광명시 하안로287번길 8 (하안동),경기도 광명시 하안동 38호   ,14305,37.4611311,126.8793747,그 밖의 대규모점포,189263.012417786    ,439900.831295813    ,
광명시,(주)나산백화점,19961119,,2,휴업처리,,02 6107000,,,경기도 광명시 철산로 4 (철산동),경기도 광명시 철산동 261호   ,14237,37.4751822,126.8670629,그 밖의 대규모점포,188175.811151552    ,441461.453719641    ,
광주시,TOP PRICE WHOLESALE,20120413,,5,영업개시전,,031-797-6514,5942.38,464040,경기도 광주시 순암로 535 (삼동),"경기도 광주시 삼동 443번지 외 3필지(440,441,442-1)",464040,37.4109432,127.1954006,대형마트,217232.530606995    ,434341.475496054    ,대규모점포
광주시,광주 금호 리첸시아 센트럴 스퀘어,20211103,,5,영업개시전,,031-767-8324,11697.53,12760,경기도 광주시 경안로41번길 6(경안동),경기도 광주시 경안동 447,12760,37.4078688876,127.2563013419,그 밖의 대규모점포,222648              ,434107              ,대규모점포
광주시,광주터미널이프라자,20090923,,1,정상영업,,031-765-3888,3977.2,464010,경기도 광주시 광주대로 30 (경안동),경기도 광주시 경안동 25번지 3호,464801,37.4095022,127.2612251,그 밖의 대규모점포,223061.389182349    ,434193.70905707     ,대규모점포
광주시,(주)모다이노칩 곤지암점,20120921,,1,정상영업,,762-1207,3227,464861,경기도 광주시 초월읍 경충대로 907,경기도 광주시 초월읍 산이리 77번지 6호,464861,37.3632989618,127.3125826104,전문점,227621.408059678    ,429073.295091928    ,대규모점포
광주시,(주) 이마트 경기광주점,20090911,,1,정상영업,,80261052,6673.32,464010,경기도 광주시 광주대로 30 (경안동),경기도 광주시 경안동 20번지 46호,464801,37.4095555385,127.2612452109,대형마트,223041              ,434176              ,대규모점포
광주시,신세계 이마트 경기 광주점,20090915,20130319,4,직권취소,,03180261234,6259.17,464010,경기도 광주시 광주대로 30 (경안동),경기도 광주시 경안동 20번지 46호,464801,37.4095022,127.2612251,그 밖의 대규모점포,223041              ,434176              ,대규모점포
광주시,DISCOUNT STORE 광주 역동점,20110919,,3,폐업처리,20211230,797-5604,887.6,464060,경기도 광주시 경안로25번길 43 (역동),경기도 광주시 역동 50번지 36호 외 1필지,464807,37.4059854376,127.2565108298,대형마트,222633.617392729    ,433785.581476378    ,준대규모점포
구리시,엘마트 구리점,20210416,,5,영업개시전,,02-6299-7131,0,11915,"경기도 구리시 동구릉로136번길 57, 구리유통종합상가 (인창동)",경기도 구리시 인창동 430 구리유통종합상가,11915,37.6131390076,127.1409110928,대형마트,212369.786160091    ,456717.132615198    ,대규모점포
구리시,엘마트,20210406,,1,정상영업,,,18408.86,11915,"경기도 구리시 동구릉로136번길 57, 구리유통종합상가 할인점동 (인창동)",경기도 구리시 인창동 430 구리유통종합상가,11915,37.6131390076,127.1409110928,대형마트,212369.786160091    ,456717.132615198    ,대규모점포
구리시,모다아울렛,20170926,,1,정상영업,,0315149000,21346.37,11901,"경기도 구리시 경춘북로 230 (갈매동, 구리갈매지구판매시설)",경기도 구리시 갈매동 599번지,11901,37.6333495550,127.1159252503,전문점,210176.71228254     ,458999.955062539    ,대규모점포
구리시,남양종합시장,19880304,,1,정상영업,,031 5551486,,,,경기도 구리시 수택동 481호   ,11932,37.5963137,127.1439822,그 밖의 대규모점포,212651.42049975     ,454905.535652546    ,
구리시,롯데쇼핑(주)구리점,20120814,,1,정상영업,,0315508083,30700.27,,경기도 구리시 경춘로 261 (인창동),경기도 구리시 동구동 677번지,471040,37.6026921337,127.1437935543,백화점,212647.021160325    ,455616.655198478    ,대규모점포
구리시,(주)지에스리테일 GS스퀘어 구리점,19980307,,1,정상영업,,031-550-7114,24555,,경기도 구리시 경춘로 261 (인창동),경기도 구리시 인창동 677호,11922,37.6027017,127.1439490,백화점,212647.021160325    ,455616.655198478    ,
구리시,롯데 아울렛 구리점,20131231,,1,정상영업,,025578828,19936.36,11915,"경기도 구리시 동구릉로136번길 47, 구리 복합몰(롯데아울렛 구리점) (인창동)",경기도 구리시 인창동 419번지 7호 구리 복합몰(롯데아울렛 구리점),11915,37.6118669916,127.1405433074,쇼핑센터,212338.516597728    ,456623.179059563    ,대규모점포
구리시,롯데쇼핑(주) 구리점,20100507,,1,정상영업,,550-7114,30010.78,471712,경기도 구리시 경춘로 261 (인창동),경기도 구리시 인창동 677번지  롯데스퀘어(주)구리점,471010,37.6027017,127.1439490,백화점,212647.021160325    ,455616.655198478    ,대규모점포
구리시,익스프레스 구리 인창점,20120522,,1,정상영업,,0315658545,382.58,471838,경기도 구리시 건원대로76번길 42 (인창동),경기도 구리시 인창동 666번지 2호,471838,37.6075350637,127.1417084550,그 밖의 대규모점포,212442.947355824    ,456144.78128741     ,준대규모점포
구리시,롯데슈퍼 교문점,20120522,,1,정상영업,,5695602,592.2,471706,경기도 구리시 장자대로37번길 55 (교문동),경기도 구리시 교문동 808번지 덕현아파트,11938,37.5896916801,127.1339670576,그 밖의 대규모점포,211732.000146084    ,454218.547394414    ,준대규모점포
구리시,구리농수산물소매시장,19990330,,1,정상영업,,031 5605121,,,경기도 구리시 동구릉로136번길 57 (인창동),경기도 구리시 인창동 430호   ,11915,37.6126971,127.1408759,그 밖의 대규모점포,212369.786160091    ,456717.132615198    ,
구리시,익스프레스 구리동구점,20120522,,3,폐업처리,20151224,5538545,158.4,471833,경기도 구리시 동구릉로 120 (인창동),경기도 구리시 인창동 408-28번지,11918,37.6097555,127.1369293,그 밖의 대규모점포,212024.453637508    ,456397.07996047     ,준대규모점포
구리시,동현종합상가,19910716,,3,폐업처리,20071012,031 5573845,788.26,,,경기도 구리시 교문동 766호,11937,37.5930622,127.1352915,대형마트,211883.553917781    ,454545.440884413    ,
구리시,럭키종합상가,19920922,,3,폐업처리,20071012,031 5621010,468,,,경기도 구리시 수택동 707-1호,11941,,,대형마트,,,
구리시,롯데쇼핑(주) 롯데마트 구리점,20070809,,3,폐업처리,20071012,031-550-9611,17880.19,,경기도 구리시 동구릉로136번길 57 (인창동),경기도 구리시 인창동 430번지,471010,37.6126971,127.1408759,대형마트,212369.786160091    ,456717.132615198    ,
구리시,구리아울렛 The Box,20030411,,3,폐업처리,20081110,031 553 6060,4860,,경기도 구리시 경춘로 282 (수택동),경기도 구리시 수택동 562호,11930,37.6028072,127.1460895,쇼핑센터,212800.919305349    ,455610.47833689     ,
구리시,익스프레스 구리토평점,20120605,,3,폐업처리,20180131,03105678545,241,471033,경기도 구리시 이문안로 126-2 (토평동),경기도 구리시 토평동 964-1번지,11946,37.5907265,127.1449567,대형마트,212738.542267593    ,454286.064127389    ,준대규모점포
구리시,롯데슈퍼 인창점,20120521,,3,폐업처리,20161209,554-5604,690.2,471834,경기도 구리시 동구릉로 55 (인창동),경기도 구리시 인창동 543번지 1호,471834,37.6053624,127.1335919,복합쇼핑몰,211797.88930400000  ,456208.67266800000  ,준대규모점포
구리시,롯데쇼핑(주) 롯데마트 구리점,19990709,,3,폐업처리,20210331,031 550 9613,17880.19,,경기도 구리시 동구릉로136번길 57 (인창동),경기도 구리시 인창동 430호,11915,37.6131390076,127.1409110928,대형마트,212369.786160091    ,456717.132615198    ,대규모점포
구리시,GS슈퍼 수택3점,20120418,,3,폐업처리,20210309,0315548500,356.04,471828,경기도 구리시 체육관로80번길 13 (수택동),경기도 구리시 수택동 847-6번지,11940,37.5919329112,127.1388041785,복합쇼핑몰,212189.854561665    ,454408.543454334    ,준대규모점포
구리시,롯데쇼핑(주)롯데마켓999 수택점,20110906,,3,폐업처리,20170712,031-558-5604,110.9,471815,경기도 구리시 체육관로 170 (수택동),경기도 구리시 수택1동,471815,37.5997012,127.1363677,그 밖의 대규모점포,211977.33994739     ,455281.752740031    ,준대규모점포
구리시,비앤큐 홈(구리점),20060920,,3,폐업처리,20070803,02  569 6300,0,,"경기도 구리시 동구릉로136번길 57, 아울렛동 (인창동)",경기도 구리시 인창동 430호  아울렛,11915,37.6126971,127.1408759,전문점,212369.786160091    ,456717.132615198    ,
구리시,GS슈퍼 구리수택점,20120418,,3,폐업처리,20210309,0315225391,863.22,471820,경기도 구리시 검배로 70 (수택동),경기도 구리시 수택동 488-6번지,11932,37.5959382641,127.1458647811,전문점,212813.095069411    ,454860.383649496    ,준대규모점포
군포시,힐스테이트 금정역 상업시설,20200605,,5,영업개시전,,031-343-1804,24379.56,15809,경기도 군포시 엘에스로 153-11 (금정동),경기도 군포시 금정동 689번지 55호,15809,37.3734495356,126.9451961615,쇼핑센터,,,대규모점포
군포시,홈플러스(주)익스프레스 군포오금점,20120101,,1,정상영업,,031-393-8545,291,15869,"경기도 군포시 번영로 405, 가야아파트 종합상가 지하1층 1호 (산본동)",경기도 군포시 산본동 1155번지 1호 가야아파트 종합상가,15869,37.3518466195,126.9250764212,구분없음,193281.319905552    ,427757.706149318    ,준대규모점포
군포시,(주)이마트 산본점,20110517,,1,정상영업,,031-450-1053,12198,435040,경기도 군포시 산본로 347 (산본동),경기도 군포시 산본동 1123번지,435040,37.3610893514,126.9314200305,대형마트,193861.874466854    ,428787.505318045    ,대규모점포
군포시,(주) 이마트 트레이더스 군포점,20170808,,1,정상영업,,031-361-3456,11524,15874,경기도 군포시 삼성로 74 (부곡동),경기도 군포시 부곡동 1227번지 1호,15874,37.3401656582,126.9346146370,대형마트,194143.227537911    ,426457.360631877    ,대규모점포
군포시,LOTTE FITIN 산본점,20160211,,1,정상영업,,02-2299-2684,17003.14,15866,경기도 군포시 번영로 485 (산본동),경기도 군포시 산본동 1145-6번지,15866,37.3577955365,126.9306318579,쇼핑센터,193815              ,428389              ,대규모점포
군포시,홈플러스(주)익스프레스 군포부곡점,20100101,,1,정상영업,,031-462-8545,265,15880,"경기도 군포시 번영로28번길 37-12, 거성프라자1 1층 (부곡동)",경기도 군포시 부곡동 1120번지 1호 거성프라자1,15880,37.3248532927,126.9445716752,복합쇼핑몰,195013.499293229    ,424754.17773732     ,준대규모점포
군포시,롯데쇼핑(주)롯데슈퍼 산본2동점,20170418,,1,정상영업,,031-393-5601,265.5,435849,경기도 군포시 고산로677번길 40 (산본동),경기도 군포시 산본동 1066번지 2호,435849,37.3728394887,126.9306311131,구분없음,193780.003004765    ,430085.434546529    ,준대규모점포
군포시,(주)이마트에브리데이 당동점,20170327,,1,정상영업,,031-451-5200,1498,435011,경기도 군포시 군포로 502 (당동),경기도 군포시 군포1동 784번지 5호,435815,37.3509871087,126.9451695615,구분없음,195068.379230476    ,427673.238824229    ,준대규모점포
군포시,홈플러스(주)익스프레스 산본점,20110811,,1,정상영업,,02-3459-8000,397,435849,경기도 군포시 고산로 691 (산본동),경기도 군포시 산본동 1060번지 2호,435040,37.3717868808,126.9348065761,구분없음,194154.953449054    ,429969.442251446    ,준대규모점포
군포시,디퍼의류타운,20061002,,1,정상영업,,031-391-4589,6867,435045,경기도 군포시 산본천로 99 (산본동),경기도 군포시 산본동 1096번지 2호,15818,37.3633074,126.9325674,그 밖의 대규모점포,193959.422006292    ,429040.455261927    ,대규모점포
군포시,홈플러스(주)익스프레스 군포수리산역점,20110101,,1,정상영업,,031-398-8545,264,15870,"경기도 군포시 번영로 380-1, 한라1차아파트 상가 상가동 110호 (산본동)",경기도 군포시 산본동 1156번지 8호 한라1차아파트 상가,15870,37.3494827709,126.9264719143,복합쇼핑몰,193415.086927879    ,427497.390218597    ,준대규모점포
군포시,군포송정 풍산리치안 플랫몰,20210409,,1,정상영업,,031-8003-6400,4763.86,15885,경기도 군포시 송부로96번길 12 (도마교동),경기도 군포시 도마교동 478,15885,37.3157306621,126.9237038972,그 밖의 대규모점포,,,대규모점포
군포시,뉴코아아울렛 산본점,20051028,,1,정상영업,,031-390-5000,11180,435045,경기도 군포시 번영로 504 (산본동),경기도 군포시 산본동 1231번지,435045,37.3581051820,126.9331702202,그 밖의 대규모점포,193729.872096481    ,428221.430499605    ,대규모점포
군포시,이-마트 산본점,19991030,,3,폐업처리,20050325,03434501 050,0,435045,경기도 군포시 산본로 347 (산본동),경기도 군포시 산본동 호,15865,37.3610272,126.9314520,대형마트,193861.874466854    ,428787.505318045    ,대규모점포
김포시,(주)이마트에브리데이 걸포동점,20120628,,1,정상영업,,031-983-9854,312,415020,경기도 김포시 걸포2로 9 (걸포동),경기도 김포시 걸포동 1563번지 2호,415020,37.6321402110,126.7058462819,구분없음,173967.515912723    ,458904.997740507    ,준대규모점포
